Conc1	1E-06	
Start1	690.02	
Stop1	2789.81	
Kobs	8.3300267733464E-49	
Error Kobs	4.17413263046548E-05	
Koff	0	
Error Koff	0	
Time1	Data1	Fit1	
829.82	0.57231514	0.56160056	
830.02	0.57229524	0.56177873	
830.22	0.57262523	0.56195678	
830.42	0.57279737	0.56213472	
830.62	0.57308429	0.56231254	
830.82	0.57335528	0.56249024	
831.02	0.57353519	0.56266783	
831.22	0.57419285	0.5628453	
831.42	0.57439768	0.56302265	
831.62	0.57458664	0.56319989	
831.82	0.57467594	0.56337701	
832.02	0.57461231	0.56355401	
832.22	0.57500732	0.5637309	
832.42	0.57559964	0.56390767	
832.62	0.57623792	0.56408432	
832.82	0.57618783	0.56426086	
833.02	0.5764795	0.56443728	
833.22	0.57630612	0.56461358	
833.42	0.57638763	0.56478977	
833.62	0.57639985	0.56496584	
833.82	0.57532329	0.5651418	
834.02	0.57533602	0.56531764	
834.22	0.57510046	0.56549336	
834.42	0.57496792	0.56566897	
834.62	0.57584414	0.56584447	
834.82	0.57601774	0.56601984	
835.02	0.57621356	0.56619511	
835.22	0.57659162	0.56637025	
835.42	0.57678856	0.56654529	
835.62	0.57688937	0.5667202	
835.82	0.57710387	0.566895	
836.02	0.57786909	0.56706969	
836.22	0.57907825	0.56724426	
836.42	0.57969793	0.56741872	
836.62	0.58000426	0.56759306	
836.82	0.5805415	0.56776729	
837.02	0.58123917	0.5679414	
837.22	0.58108181	0.5681154	
837.42	0.58132333	0.56828928	
837.62	0.58187743	0.56846305	
837.82	0.58153039	0.5686367	
838.02	0.58164814	0.56881024	
838.22	0.58189988	0.56898367	
838.42	0.58195869	0.56915698	
838.62	0.58230364	0.56933018	
838.82	0.58218973	0.56950326	
839.02	0.58221422	0.56967623	
839.22	0.58241478	0.56984908	
839.42	0.58262791	0.57002183	
839.62	0.58225871	0.57019445	
839.82	0.58195643	0.57036697	
840.02	0.58217138	0.57053937	
840.22	0.58215031	0.57071166	
840.42	0.58173801	0.57088383	
840.62	0.58123283	0.57105589	
840.82	0.58089025	0.57122784	
841.02	0.58076876	0.57139967	
841.22	0.58121834	0.57157139	
841.42	0.58201458	0.571743	
841.62	0.58197384	0.5719145	
841.82	0.58179638	0.57208588	
842.02	0.58230516	0.57225715	
842.22	0.58278983	0.5724283	
842.42	0.58288611	0.57259935	
842.62	0.58399192	0.57277028	
842.82	0.58471896	0.5729411	
843.02	0.58497228	0.5731118	
843.22	0.58502893	0.5732824	
843.42	0.58526337	0.57345288	
843.62	0.58490061	0.57362325	
843.82	0.5847908	0.5737935	
844.02	0.58516729	0.57396365	
844.22	0.58462439	0.57413368	
844.42	0.58427146	0.5743036	
844.62	0.58384779	0.57447341	
844.82	0.58350697	0.57464311	
845.02	0.58399745	0.57481269	
845.22	0.58422382	0.57498217	
845.42	0.58496302	0.57515153	
845.62	0.58462168	0.57532078	
845.82	0.58493847	0.57548992	
846.02	0.58537921	0.57565895	
846.22	0.5855292	0.57582787	
846.42	0.58550951	0.57599667	
846.62	0.58636962	0.57616537	
846.82	0.58637057	0.57633395	
